date,province,cum_no,daily_no,cum_no_perc_pop,daily_no_perc_pop
2020-10-10,NW,382,0,0.0094,0.0
2020-10-11,NW,382,0,0.0094,0.0
2020-10-12,NW,385,3,0.0095,0.0001
2020-10-13,NW,385,0,0.0095,0.0
2020-10-14,NW,393,8,0.0097,0.0002
2020-10-15,NW,393,0,0.0097,0.0
2020-10-16,NW,393,0,0.0097,0.0
2020-10-17,NW,393,0,0.0097,0.0
2020-10-18,NW,393,0,0.0097,0.0
2020-10-19,NW,393,0,0.0097,0.0
2020-10-20,NW,393,0,0.0097,0.0
2020-10-21,NW,403,10,0.0099,0.0002
2020-10-22,NW,403,0,0.0099,0.0
2020-10-23,NW,403,0,0.0099,0.0
2020-10-24,NW,418,15,0.0103,0.0004
2020-10-25,NW,418,0,0.0103,0.0
2020-10-26,NW,434,16,0.0107,0.0004
2020-10-27,NW,434,0,0.0107,0.0
2020-10-28,NW,434,0,0.0107,0.0
2020-10-29,NW,434,0,0.0107,0.0
2020-10-30,NW,452,18,0.0111,0.0004
2020-10-31,NW,452,0,0.0111,0.0
2020-11-01,NW,452,0,0.0111,0.0
2020-11-02,NW,452,0,0.0111,0.0
2020-11-03,NW,452,0,0.0111,0.0
2020-11-04,NW,452,0,0.0111,0.0
2020-11-05,NW,475,23,0.0117,0.0006
2020-11-06,NW,475,0,0.0117,0.0
2020-11-07,NW,475,0,0.0117,0.0
2020-11-08,NW,475,0,0.0117,0.0
2020-11-09,NW,475,0,0.0117,0.0
2020-11-10,NW,508,33,0.0125,0.0008
2020-11-11,NW,510,2,0.0125,0.0
2020-11-12,NW,510,0,0.0125,0.0
2020-11-13,NW,510,0,0.0125,0.0
2020-11-14,NW,510,0,0.0125,0.0
2020-11-15,NW,510,0,0.0125,0.0
2020-11-16,NW,510,0,0.0125,0.0
2020-11-17,NW,510,0,0.0125,0.0
2020-11-18,NW,541,31,0.0133,0.0008
2020-11-19,NW,541,0,0.0133,0.0
2020-11-20,NW,541,0,0.0133,0.0
2020-11-21,NW,541,0,0.0133,0.0
2020-11-22,NW,541,0,0.0133,0.0
2020-11-23,NW,549,8,0.0135,0.0002
2020-11-24,NW,549,0,0.0135,0.0
2020-11-25,NW,549,0,0.0135,0.0
2020-11-26,NW,549,0,0.0135,0.0
2020-11-27,NW,549,0,0.0135,0.0
2020-11-28,NW,549,0,0.0135,0.0
2020-11-29,NW,549,0,0.0135,0.0
2020-11-30,NW,549,0,0.0135,0.0
2020-12-01,NW,566,17,0.0139,0.0004
2020-12-02,NW,566,0,0.0139,0.0
2020-12-03,NW,566,0,0.0139,0.0
2020-12-04,NW,566,0,0.0139,0.0
2020-12-05,NW,566,0,0.0139,0.0
2020-12-06,NW,566,0,0.0139,0.0
2020-12-07,NW,566,0,0.0139,0.0
2020-12-08,NW,566,0,0.0139,0.0
2020-12-09,NW,566,0,0.0139,0.0
2020-12-10,NW,566,0,0.0139,0.0
2020-12-11,NW,566,0,0.0139,0.0
2020-12-12,NW,566,0,0.0139,0.0
2020-12-13,NW,566,0,0.0139,0.0
2020-12-14,NW,571,5,0.014,0.0001
2020-12-15,NW,571,0,0.014,0.0
2020-12-16,NW,571,0,0.014,0.0
2020-12-17,NW,571,0,0.014,0.0
2020-12-18,NW,571,0,0.014,0.0
2020-12-19,NW,571,0,0.014,0.0
2020-12-20,NW,571,0,0.014,0.0
2020-12-21,NW,571,0,0.014,0.0
2020-12-22,NW,571,0,0.014,0.0
2020-12-23,NW,577,6,0.0142,0.0001
2020-12-24,NW,577,0,0.0142,0.0
2020-12-25,NW,577,0,0.0142,0.0
2020-12-26,NW,577,0,0.0142,0.0
2020-12-27,NW,577,0,0.0142,0.0
2020-12-28,NW,577,0,0.0142,0.0
2020-12-29,NW,577,0,0.0142,0.0
2020-12-30,NW,577,0,0.0142,0.0
2020-12-31,NW,577,0,0.0142,0.0
2021-01-01,NW,577,0,0.0142,0.0
2021-01-02,NW,577,0,0.0142,0.0
2021-01-03,NW,577,0,0.0142,0.0
2021-01-04,NW,602,25,0.0148,0.0006
2021-01-05,NW,602,0,0.0148,0.0
2021-01-06,NW,648,46,0.0159,0.0011
2021-01-07,NW,648,0,0.0159,0.0
2021-01-08,NW,703,55,0.0173,0.0014
2021-01-09,NW,703,0,0.0173,0.0
2021-01-10,NW,703,0,0.0173,0.0
2021-01-11,NW,707,4,0.0174,0.0001
2021-01-12,NW,707,0,0.0174,0.0
2021-01-13,NW,707,0,0.0174,0.0
2021-01-14,NW,757,50,0.0186,0.0012
2021-01-15,NW,757,0,0.0186,0.0
2021-01-16,NW,757,0,0.0186,0.0
2021-01-17,NW,783,26,0.0192,0.0006
2021-01-18,NW,783,0,0.0192,0.0
2021-01-19,NW,808,25,0.0198,0.0006
2021-01-20,NW,808,0,0.0198,0.0
2021-01-21,NW,863,55,0.0212,0.0014
2021-01-22,NW,863,0,0.0212,0.0
2021-01-23,NW,863,0,0.0212,0.0
2021-01-24,NW,877,14,0.0215,0.0003
2021-01-25,NW,877,0,0.0215,0.0
2021-01-26,NW,877,0,0.0215,0.0
2021-01-27,NW,927,50,0.0228,0.0012
2021-01-28,NW,927,0,0.0228,0.0
2021-01-29,NW,927,0,0.0228,0.0
2021-01-30,NW,933,6,0.0229,0.0001
2021-01-31,NW,933,0,0.0229,0.0
2021-02-01,NW,966,33,0.0237,0.0008
2021-02-02,NW,966,0,0.0237,0.0
2021-02-03,NW,966,0,0.0237,0.0
2021-02-04,NW,1008,42,0.0248,0.001
2021-02-05,NW,1008,0,0.0248,0.0
2021-02-06,NW,1008,0,0.0248,0.0
2021-02-07,NW,1008,0,0.0248,0.0
2021-02-08,NW,1027,19,0.0252,0.0005
2021-02-09,NW,1027,0,0.0252,0.0
2021-02-10,NW,1027,0,0.0252,0.0
2021-02-11,NW,1027,0,0.0252,0.0
2021-02-12,NW,1027,0,0.0252,0.0
2021-02-13,NW,1027,0,0.0252,0.0
2021-02-14,NW,1027,0,0.0252,0.0
2021-02-15,NW,1057,30,0.026,0.0007
2021-02-16,NW,1057,0,0.026,0.0
2021-02-17,NW,1057,0,0.026,0.0
2021-02-18,NW,1057,0,0.026,0.0
2021-02-19,NW,1057,0,0.026,0.0
2021-02-20,NW,1057,0,0.026,0.0
2021-02-21,NW,1126,69,0.0277,0.0017
2021-02-22,NW,1126,0,0.0277,0.0
2021-02-23,NW,1126,0,0.0277,0.0
2021-02-24,NW,1126,0,0.0277,0.0
2021-02-25,NW,1167,41,0.0287,0.001
2021-02-26,NW,1167,0,0.0287,0.0
2021-02-27,NW,1167,0,0.0287,0.0
2021-02-28,NW,1167,0,0.0287,0.0
2021-03-01,NW,1203,36,0.0295,0.0009
2021-03-02,NW,1203,0,0.0295,0.0
2021-03-03,NW,1203,0,0.0295,0.0
2021-03-04,NW,1203,0,0.0295,0.0
2021-03-05,NW,1203,0,0.0295,0.0
2021-03-06,NW,1203,0,0.0295,0.0
2021-03-07,NW,1203,0,0.0295,0.0
2021-03-08,NW,1249,46,0.0307,0.0011
2021-03-09,NW,1249,0,0.0307,0.0
2021-03-10,NW,1249,0,0.0307,0.0
2021-03-11,NW,1249,0,0.0307,0.0
2021-03-12,NW,1249,0,0.0307,0.0
2021-03-13,NW,1291,42,0.0317,0.001
2021-03-14,NW,1291,0,0.0317,0.0
2021-03-15,NW,1323,32,0.0325,0.0008
2021-03-16,NW,1323,0,0.0325,0.0
2021-03-17,NW,1323,0,0.0325,0.0
2021-03-18,NW,1323,0,0.0325,0.0
2021-03-19,NW,1388,65,0.0341,0.0016
2021-03-20,NW,1388,0,0.0341,0.0
2021-03-21,NW,1388,0,0.0341,0.0
2021-03-22,NW,1388,0,0.0341,0.0
2021-03-23,NW,1413,25,0.0347,0.0006
2021-03-24,NW,1413,0,0.0347,0.0
2021-03-25,NW,1450,37,0.0356,0.0009
2021-03-26,NW,1455,5,0.0357,0.0001
2021-03-27,NW,1455,0,0.0357,0.0
2021-03-28,NW,1455,0,0.0357,0.0
2021-03-29,NW,1478,23,0.0363,0.0006
2021-03-30,NW,1478,0,0.0363,0.0
2021-03-31,NW,1478,0,0.0363,0.0
2021-04-01,NW,1478,0,0.0363,0.0
2021-04-02,NW,1478,0,0.0363,0.0
2021-04-03,NW,1478,0,0.0363,0.0
2021-04-04,NW,1496,18,0.0367,0.0004
2021-04-05,NW,1496,0,0.0367,0.0
2021-04-06,NW,1496,0,0.0367,0.0
2021-04-07,NW,1496,0,0.0367,0.0
2021-04-08,NW,1526,30,0.0375,0.0007
2021-04-09,NW,1526,0,0.0375,0.0
2021-04-10,NW,1526,0,0.0375,0.0
2021-04-11,NW,1561,35,0.0383,0.0009
2021-04-12,NW,1561,0,0.0383,0.0
2021-04-13,NW,1580,19,0.0388,0.0005
2021-04-14,NW,1580,0,0.0388,0.0
2021-04-15,NW,1580,0,0.0388,0.0
2021-04-16,NW,1632,52,0.0401,0.0013
2021-04-17,NW,1632,0,0.0401,0.0
2021-04-18,NW,1632,0,0.0401,0.0
2021-04-19,NW,1632,0,0.0401,0.0
2021-04-20,NW,1666,34,0.0409,0.0008
2021-04-21,NW,1666,0,0.0409,0.0
2021-04-22,NW,1666,0,0.0409,0.0
2021-04-23,NW,1706,40,0.0419,0.001
2021-04-24,NW,1706,0,0.0419,0.0
2021-04-25,NW,1706,0,0.0419,0.0
2021-04-26,NW,1706,0,0.0419,0.0
2021-04-27,NW,1706,0,0.0419,0.0
2021-04-28,NW,1725,19,0.0424,0.0005
2021-04-29,NW,1725,0,0.0424,0.0
2021-04-30,NW,1725,0,0.0424,0.0
2021-05-01,NW,1725,0,0.0424,0.0
2021-05-02,NW,1725,0,0.0424,0.0
2021-05-03,NW,1725,0,0.0424,0.0
2021-05-04,NW,1725,0,0.0424,0.0
2021-05-05,NW,1725,0,0.0424,0.0
2021-05-06,NW,1725,0,0.0424,0.0
2021-05-07,NW,1725,0,0.0424,0.0
2021-05-08,NW,1725,0,0.0424,0.0
2021-05-09,NW,1725,0,0.0424,0.0
2021-05-10,NW,1758,33,0.0432,0.0008
2021-05-11,NW,1758,0,0.0432,0.0
2021-05-12,NW,1758,0,0.0432,0.0
2021-05-13,NW,1758,0,0.0432,0.0
2021-05-14,NW,1798,40,0.0442,0.001
2021-05-15,NW,1798,0,0.0442,0.0
2021-05-16,NW,1798,0,0.0442,0.0
2021-05-17,NW,1798,0,0.0442,0.0
2021-05-18,NW,1798,0,0.0442,0.0
2021-05-19,NW,1844,46,0.0453,0.0011
2021-05-20,NW,1844,0,0.0453,0.0
2021-05-21,NW,1844,0,0.0453,0.0
2021-05-22,NW,1844,0,0.0453,0.0
2021-05-23,NW,1844,0,0.0453,0.0
2021-05-24,NW,1844,0,0.0453,0.0
2021-05-25,NW,1844,0,0.0453,0.0
2021-05-26,NW,1889,45,0.0464,0.0011
2021-05-27,NW,1889,0,0.0464,0.0
2021-05-28,NW,1889,0,0.0464,0.0
2021-05-29,NW,1889,0,0.0464,0.0
2021-05-30,NW,1933,44,0.0475,0.0011
2021-05-31,NW,1933,0,0.0475,0.0
2021-06-01,NW,1933,0,0.0475,0.0
2021-06-02,NW,1949,16,0.0479,0.0004
2021-06-03,NW,1949,0,0.0479,0.0
2021-06-04,NW,1949,0,0.0479,0.0
2021-06-05,NW,1949,0,0.0479,0.0
2021-06-06,NW,1949,0,0.0479,0.0
2021-06-07,NW,1949,0,0.0479,0.0
2021-06-08,NW,1949,0,0.0479,0.0
2021-06-09,NW,1996,47,0.049,0.0012
2021-06-10,NW,1996,0,0.049,0.0
2021-06-11,NW,2082,86,0.0511,0.0021
2021-06-12,NW,2082,0,0.0511,0.0
2021-06-13,NW,2082,0,0.0511,0.0
2021-06-14,NW,2109,27,0.0518,0.0007
2021-06-15,NW,2148,39,0.0527,0.001
2021-06-16,NW,2148,0,0.0527,0.0
2021-06-17,NW,2148,0,0.0527,0.0
2021-06-18,NW,2148,0,0.0527,0.0
2021-06-19,NW,2148,0,0.0527,0.0
2021-06-20,NW,2208,60,0.0542,0.0015
2021-06-21,NW,2208,0,0.0542,0.0
2021-06-22,NW,2208,0,0.0542,0.0
2021-06-23,NW,2208,0,0.0542,0.0
2021-06-24,NW,2208,0,0.0542,0.0
2021-06-25,NW,2208,0,0.0542,0.0
2021-06-26,NW,2235,27,0.0549,0.0007
2021-06-27,NW,2235,0,0.0549,0.0
2021-06-28,NW,2235,0,0.0549,0.0
2021-06-29,NW,2235,0,0.0549,0.0
2021-06-30,NW,2286,51,0.0561,0.0013
2021-07-01,NW,2286,0,0.0561,0.0
2021-07-02,NW,2347,61,0.0576,0.0015
2021-07-03,NW,2347,0,0.0576,0.0
2021-07-04,NW,2475,128,0.0608,0.0031
2021-07-05,NW,2475,0,0.0608,0.0
2021-07-06,NW,2475,0,0.0608,0.0
2021-07-07,NW,2475,0,0.0608,0.0
2021-07-08,NW,2535,60,0.0623,0.0015
2021-07-09,NW,2584,49,0.0635,0.0012
2021-07-10,NW,2584,0,0.0635,0.0
2021-07-11,NW,2584,0,0.0635,0.0
2021-07-12,NW,2584,0,0.0635,0.0
2021-07-13,NW,2584,0,0.0635,0.0
2021-07-14,NW,2635,51,0.0647,0.0013
2021-07-15,NW,2635,0,0.0647,0.0
2021-07-16,NW,2695,60,0.0662,0.0015
2021-07-17,NW,2695,0,0.0662,0.0
2021-07-18,NW,2695,0,0.0662,0.0
2021-07-19,NW,2695,0,0.0662,0.0
2021-07-20,NW,2802,107,0.0688,0.0026
2021-07-21,NW,2802,0,0.0688,0.0
2021-07-22,NW,2802,0,0.0688,0.0
2021-07-23,NW,2881,79,0.0707,0.0019
2021-07-24,NW,2881,0,0.0707,0.0
2021-07-25,NW,2881,0,0.0707,0.0
2021-07-26,NW,2881,0,0.0707,0.0
2021-07-27,NW,2881,0,0.0707,0.0
2021-07-28,NW,2881,0,0.0707,0.0
2021-07-29,NW,3031,150,0.0744,0.0037
2021-07-30,NW,3013,-18,0.074,-0.0004
2021-07-31,NW,3013,0,0.074,0.0
2021-08-01,NW,3013,0,0.074,0.0
2021-08-02,NW,3013,0,0.074,0.0
2021-08-03,NW,3068,55,0.0753,0.0014
2021-08-04,NW,3068,0,0.0753,0.0
2021-08-05,NW,3068,0,0.0753,0.0
2021-08-06,NW,3188,120,0.0783,0.0029
2021-08-07,NW,3188,0,0.0783,0.0
2021-08-08,NW,3188,0,0.0783,0.0
2021-08-09,NW,3188,0,0.0783,0.0
2021-08-10,NW,3188,0,0.0783,0.0
2021-08-11,NW,3321,133,0.0816,0.0033
2021-08-12,NW,3321,0,0.0816,0.0
2021-08-13,NW,3321,0,0.0816,0.0
2021-08-14,NW,3321,0,0.0816,0.0
2021-08-15,NW,3321,0,0.0816,0.0
2021-08-16,NW,3321,0,0.0816,0.0
2021-08-17,NW,3471,150,0.0852,0.0037
2021-08-18,NW,3471,0,0.0852,0.0
2021-08-19,NW,3471,0,0.0852,0.0
2021-08-20,NW,3471,0,0.0852,0.0
2021-08-21,NW,3471,0,0.0852,0.0
2021-08-22,NW,3471,0,0.0852,0.0
2021-08-23,NW,3471,0,0.0852,0.0
2021-08-24,NW,3471,0,0.0852,0.0
2021-08-25,NW,3652,181,0.0897,0.0044
2021-08-26,NW,3695,43,0.0907,0.0011
2021-08-27,NW,3695,0,0.0907,0.0
2021-08-28,NW,3695,0,0.0907,0.0
2021-08-29,NW,3695,0,0.0907,0.0
2021-08-30,NW,3695,0,0.0907,0.0
2021-08-31,NW,3813,118,0.0936,0.0029
2021-09-01,NW,3813,0,0.0936,0.0
2021-09-02,NW,3865,52,0.0949,0.0013
2021-09-03,NW,3865,0,0.0949,0.0
2021-09-04,NW,3865,0,0.0949,0.0
2021-09-05,NW,3865,0,0.0949,0.0
2021-09-06,NW,3932,67,0.0966,0.0016
2021-09-07,NW,3932,0,0.0966,0.0
2021-09-08,NW,3932,0,0.0966,0.0
2021-09-09,NW,3932,0,0.0966,0.0
2021-09-10,NW,3972,40,0.0975,0.001
2021-09-11,NW,3972,0,0.0975,0.0
2021-09-12,NW,3972,0,0.0975,0.0
2021-09-13,NW,3972,0,0.0975,0.0
2021-09-14,NW,4029,57,0.0989,0.0014
2021-09-15,NW,4029,0,0.0989,0.0
2021-09-16,NW,4029,0,0.0989,0.0
2021-09-17,NW,4029,0,0.0989,0.0
2021-09-18,NW,4029,0,0.0989,0.0
2021-09-19,NW,4029,0,0.0989,0.0
2021-09-20,NW,4029,0,0.0989,0.0
2021-09-21,NW,4029,0,0.0989,0.0
2021-09-22,NW,4029,0,0.0989,0.0
2021-09-23,NW,4085,56,0.1003,0.0014
2021-09-24,NW,4085,0,0.1003,0.0
2021-09-25,NW,4085,0,0.1003,0.0
2021-09-26,NW,4085,0,0.1003,0.0
2021-09-27,NW,4085,0,0.1003,0.0
2021-09-28,NW,4144,59,0.1018,0.0014
2021-09-29,NW,4144,0,0.1018,0.0
2021-09-30,NW,4144,0,0.1018,0.0
2021-10-01,NW,4144,0,0.1018,0.0
2021-10-02,NW,4144,0,0.1018,0.0
2021-10-03,NW,4144,0,0.1018,0.0
2021-10-04,NW,4144,0,0.1018,0.0
2021-10-05,NW,4144,0,0.1018,0.0
2021-10-06,NW,4144,0,0.1018,0.0
2021-10-07,NW,4169,25,0.1024,0.0006
2021-10-08,NW,4169,0,0.1024,0.0
2021-10-09,NW,4169,0,0.1024,0.0
2021-10-10,NW,4169,0,0.1024,0.0
2021-10-11,NW,4169,0,0.1024,0.0
2021-10-12,NW,4169,0,0.1024,0.0
2021-10-13,NW,4169,0,0.1024,0.0
2021-10-14,NW,4169,0,0.1024,0.0
2021-10-15,NW,4169,0,0.1024,0.0
2021-10-16,NW,4169,0,0.1024,0.0
2021-10-17,NW,4169,0,0.1024,0.0
2021-10-18,NW,4169,0,0.1024,0.0
2021-10-19,NW,4169,0,0.1024,0.0
2021-10-20,NW,4193,24,0.103,0.0006
2021-10-21,NW,4193,0,0.103,0.0
2021-10-22,NW,4193,0,0.103,0.0
2021-10-23,NW,4193,0,0.103,0.0
2021-10-24,NW,4193,0,0.103,0.0
2021-10-25,NW,4193,0,0.103,0.0
2021-10-26,NW,4193,0,0.103,0.0
2021-10-27,NW,4193,0,0.103,0.0
2021-10-28,NW,4209,16,0.1034,0.0004
2021-10-29,NW,4209,0,0.1034,0.0
2021-10-30,NW,4209,0,0.1034,0.0
2021-10-31,NW,4209,0,0.1034,0.0
2021-11-01,NW,4209,0,0.1034,0.0
2021-11-02,NW,4209,0,0.1034,0.0
2021-11-03,NW,4209,0,0.1034,0.0
2021-11-04,NW,4209,0,0.1034,0.0
2021-11-05,NW,4209,0,0.1034,0.0
2021-11-06,NW,4209,0,0.1034,0.0
2021-11-07,NW,4209,0,0.1034,0.0
2021-11-08,NW,4209,0,0.1034,0.0
2021-11-09,NW,4209,0,0.1034,0.0
2021-11-10,NW,4222,13,0.1037,0.0003
2021-11-11,NW,4222,0,0.1037,0.0
2021-11-12,NW,4222,0,0.1037,0.0
2021-11-13,NW,4222,0,0.1037,0.0
2021-11-14,NW,4222,0,0.1037,0.0
2021-11-15,NW,4222,0,0.1037,0.0
2021-11-16,NW,4222,0,0.1037,0.0
2021-11-17,NW,4222,0,0.1037,0.0
2021-11-18,NW,4222,0,0.1037,0.0
2021-11-19,NW,4222,0,0.1037,0.0
2021-11-20,NW,4222,0,0.1037,0.0
2021-11-21,NW,4222,0,0.1037,0.0
2021-11-22,NW,4222,0,0.1037,0.0
2021-11-23,NW,4255,33,0.1045,0.0008
2021-11-24,NW,4255,0,0.1045,0.0
2021-11-25,NW,4354,99,0.1069,0.0024
2021-11-26,NW,4354,0,0.1069,0.0
2021-11-27,NW,4354,0,0.1069,0.0
2021-11-28,NW,4354,0,0.1069,0.0
2021-11-29,NW,4354,0,0.1069,0.0
2021-11-30,NW,4354,0,0.1069,0.0
2020-03-27,WC,1,1,0.0,0.0
2020-03-28,WC,1,0,0.0,0.0
2020-03-30,WC,1,0,0.0,0.0
2020-03-31,WC,1,0,0.0,0.0
2020-04-03,WC,1,0,0.0,0.0
2020-04-05,WC,2,1,0.0,0.0
2020-04-06,WC,3,1,0.0,0.0
2020-04-07,WC,3,0,0.0,0.0
2020-04-08,WC,3,0,0.0,0.0
2020-04-09,WC,3,0,0.0,0.0
2020-04-10,WC,6,3,0.0001,0.0
2020-04-11,WC,7,1,0.0001,0.0
2020-04-12,WC,7,0,0.0001,0.0
2020-04-13,WC,8,1,0.0001,0.0
2020-04-14,WC,8,0,0.0001,0.0
2020-04-15,WC,8,0,0.0001,0.0
2020-04-16,WC,13,5,0.0002,0.0001
2020-04-17,WC,15,2,0.0002,0.0
2020-04-18,WC,16,1,0.0002,0.0
2020-04-19,WC,17,1,0.0002,0.0
2020-04-20,WC,17,0,0.0002,0.0
2020-04-21,WC,17,0,0.0002,0.0
2020-04-22,WC,22,5,0.0003,0.0001
2020-04-23,WC,28,6,0.0004,0.0001
2020-04-24,WC,30,2,0.0004,0.0
2020-04-25,WC,32,2,0.0005,0.0
2020-04-26,WC,33,1,0.0005,0.0
2020-04-27,WC,35,2,0.0005,0.0
2020-04-28,WC,38,3,0.0006,0.0
2020-04-29,WC,42,4,0.0006,0.0001
2020-04-30,WC,42,0,0.0006,0.0
2020-05-01,WC,55,13,0.0008,0.0002
2020-05-02,WC,56,1,0.0008,0.0
2020-05-03,WC,58,2,0.0008,0.0
2020-05-04,WC,64,6,0.0009,0.0001
2020-05-05,WC,71,7,0.001,0.0001
2020-05-06,WC,73,2,0.0011,0.0
2020-05-07,WC,79,6,0.0012,0.0001
2020-05-08,WC,88,9,0.0013,0.0001
2020-05-09,WC,95,7,0.0014,0.0001
2020-05-10,WC,98,3,0.0014,0.0
2020-05-11,WC,106,8,0.0015,0.0001
2020-05-12,WC,106,0,0.0015,0.0
2020-05-13,WC,117,11,0.0017,0.0002
2020-05-14,WC,129,12,0.0019,0.0002
2020-05-15,WC,137,8,0.002,0.0001
2020-05-16,WC,149,12,0.0022,0.0002
2020-05-17,WC,149,0,0.0022,0.0
2020-05-18,WC,166,17,0.0024,0.0002
2020-05-19,WC,187,21,0.0027,0.0003
2020-05-20,WC,210,23,0.0031,0.0003
2020-05-21,WC,235,25,0.0034,0.0004
2020-05-22,WC,257,22,0.0038,0.0003
2020-05-23,WC,261,4,0.0038,0.0001
2020-05-24,WC,281,20,0.0041,0.0003
2020-05-25,WC,330,49,0.0048,0.0007
2020-05-26,WC,363,33,0.0053,0.0005
2020-05-27,WC,391,28,0.0057,0.0004
2020-05-28,WC,406,15,0.0059,0.0002
2020-05-29,WC,437,31,0.0064,0.0005
2020-05-30,WC,465,28,0.0068,0.0004
2020-05-31,WC,503,38,0.0073,0.0006
2020-06-01,WC,525,22,0.0077,0.0003
2020-06-02,WC,568,43,0.0083,0.0006
2020-06-03,WC,597,29,0.0087,0.0004
2020-06-04,WC,651,54,0.0095,0.0008
2020-06-05,WC,704,53,0.0103,0.0008
2020-06-06,WC,729,25,0.0107,0.0004
2020-06-07,WC,774,45,0.0113,0.0007
2020-06-08,WC,829,55,0.0121,0.0008
2020-06-09,WC,890,61,0.013,0.0009
2020-06-10,WC,927,37,0.0135,0.0005
2020-06-11,WC,966,39,0.0141,0.0006
2020-06-12,WC,1005,39,0.0147,0.0006
2020-06-13,WC,1041,36,0.0152,0.0005
2020-06-14,WC,1083,42,0.0158,0.0006
2020-06-15,WC,1156,73,0.0169,0.0011
2020-06-16,WC,1200,44,0.0175,0.0006
2020-06-17,WC,1243,43,0.0182,0.0006
2020-06-18,WC,1300,57,0.019,0.0008
2020-06-19,WC,1360,60,0.0199,0.0009
2020-06-20,WC,1392,32,0.0203,0.0005
2020-06-21,WC,1419,27,0.0207,0.0004
2020-06-22,WC,1458,39,0.0213,0.0006
2020-06-23,WC,1536,78,0.0224,0.0011
2020-06-24,WC,1599,63,0.0234,0.0009
2020-06-25,WC,1652,53,0.0241,0.0008
2020-06-26,WC,1692,40,0.0247,0.0006
2020-06-27,WC,1732,40,0.0253,0.0006
2020-06-28,WC,1764,32,0.0258,0.0005
2020-06-29,WC,1807,43,0.0264,0.0006
2020-06-30,WC,1859,52,0.0272,0.0008
2020-07-01,WC,1896,37,0.0277,0.0005
2020-07-02,WC,1925,29,0.0281,0.0004
2020-07-03,WC,1983,58,0.029,0.0008
2020-07-04,WC,2026,43,0.0296,0.0006
2020-07-05,WC,2066,40,0.0302,0.0006
2020-07-06,WC,2101,35,0.0307,0.0005
2020-07-07,WC,2145,44,0.0313,0.0006
2020-07-08,WC,2192,47,0.032,0.0007
2020-07-09,WC,2229,37,0.0326,0.0005
2020-07-10,WC,2295,66,0.0335,0.001
2020-07-11,WC,2333,38,0.0341,0.0006
2020-07-12,WC,2348,15,0.0343,0.0002
2020-07-13,WC,2385,37,0.0348,0.0005
2020-07-14,WC,2429,44,0.0355,0.0006
2020-07-15,WC,2467,38,0.036,0.0006
2020-07-16,WC,2514,47,0.0367,0.0007
2020-07-17,WC,2550,36,0.0373,0.0005
2020-07-18,WC,2593,43,0.0379,0.0006
2020-07-19,WC,2619,26,0.0383,0.0004
2020-07-20,WC,2669,50,0.039,0.0007
2020-07-21,WC,2717,48,0.0397,0.0007
2020-07-22,WC,2752,35,0.0402,0.0005
2020-07-23,WC,2780,28,0.0406,0.0004
2020-07-24,WC,2827,47,0.0413,0.0007
2020-07-25,WC,2845,18,0.0416,0.0003
2020-07-26,WC,2875,30,0.042,0.0004
2020-07-27,WC,2911,36,0.0425,0.0005
2020-07-28,WC,2960,49,0.0432,0.0007
2020-07-29,WC,2983,23,0.0436,0.0003
2020-07-30,WC,3017,34,0.0441,0.0005
2020-07-31,WC,3050,33,0.0446,0.0005
2020-08-01,WC,3074,24,0.0449,0.0004
2020-08-02,WC,3117,43,0.0455,0.0006
2020-08-03,WC,3148,31,0.046,0.0005
2020-08-04,WC,3245,97,0.0474,0.0014
2020-08-05,WC,3279,34,0.0479,0.0005
2020-08-06,WC,3325,46,0.0486,0.0007
2020-08-07,WC,3354,29,0.049,0.0004
2020-08-08,WC,3376,22,0.0493,0.0003
2020-08-09,WC,3399,23,0.0497,0.0003
2020-08-10,WC,3429,30,0.0501,0.0004
2020-08-11,WC,3454,25,0.0505,0.0004
2020-08-12,WC,3485,31,0.0509,0.0005
2020-08-13,WC,3506,21,0.0512,0.0003
2020-08-14,WC,3534,28,0.0516,0.0004
2020-08-15,WC,3560,26,0.052,0.0004
2020-08-16,WC,3580,20,0.0523,0.0003
2020-08-17,WC,3612,32,0.0528,0.0005
2020-08-18,WC,3646,34,0.0533,0.0005
2020-08-19,WC,3675,29,0.0537,0.0004
2020-08-20,WC,3688,13,0.0539,0.0002
2020-08-21,WC,3713,25,0.0542,0.0004
2020-08-22,WC,3718,5,0.0543,0.0001
2020-08-23,WC,3726,8,0.0544,0.0001
2020-08-24,WC,3745,19,0.0547,0.0003
2020-08-25,WC,3763,18,0.055,0.0003
2020-08-26,WC,3823,60,0.0559,0.0009
2020-08-27,WC,3843,20,0.0561,0.0003
2020-08-28,WC,3853,10,0.0563,0.0001
2020-08-29,WC,3862,9,0.0564,0.0001
2020-08-30,WC,3869,7,0.0565,0.0001
2020-08-31,WC,3893,24,0.0569,0.0004
2020-09-01,WC,3913,20,0.0572,0.0003
2020-09-02,WC,3929,16,0.0574,0.0002
2020-09-03,WC,3946,17,0.0577,0.0002
2020-09-04,WC,3950,4,0.0577,0.0001
2020-09-05,WC,3960,10,0.0579,0.0001
2020-09-06,WC,3961,1,0.0579,0.0
2020-09-07,WC,3974,13,0.0581,0.0002
2020-09-08,WC,3994,20,0.0584,0.0003
2020-09-09,WC,4016,22,0.0587,0.0003
2020-09-10,WC,4022,6,0.0588,0.0001
2020-09-11,WC,4040,18,0.059,0.0003
2020-09-12,WC,4053,13,0.0592,0.0002
